Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date,Location
050742,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,CA,90036,LOS ANGELES,3106575900,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"5900 WEST OLYMPIC BOULEVARD
LOS ANGELES, CA 90036
(34.057527, -118.359857)"
050380,GOOD SAMARITAN HOSPITAL,2425 SAMARITAN DRIVE,SAN JOSE,CA,95124,SANTA CLARA,4085592011,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,3605,15.9,14.9,16.8,,07/01/2013,06/30/2014,"2425 SAMARITAN DRIVE
SAN JOSE, CA 95124
(37.251104, -121.946638)"
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,9517883000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,355,17.7,15.1,20.5,,07/01/2011,06/30/2014,"4445 MAGNOLIA AVENUE
RIVERSIDE, CA 92501
(33.975701, -117.380349)"
050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,SONOMA,7075714000,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"401 BICENTENNIAL WAY
SANTA ROSA, CA 95403
(38.470219, -122.725212)"
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,7603476191,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,46,14.2,10.3,19.3,,07/01/2011,06/30/2014,"47111 MONROE STREET
INDIO, CA 92201
(33.706359, -116.233881)"
050510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,MARIN,4154442000,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"99 MONTECILLO RD
SAN RAFAEL, CA 94903
(38.004335, -122.553881)"
050697,PATIENTS' HOSPITAL OF REDDING,2900 EUREKA WAY,REDDING,CA,96001,SHASTA,5302258700,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"2900 EUREKA WAY
REDDING, CA 96001
(40.58549, -122.416264)"
050438,HUNTINGTON MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,6263975000,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,Better than the National Rate,980,3.5,2.7,4.5,,07/01/2011,06/30/2014,"100 W CALIFORNIA BLVD
PASADENA, CA 91109
(34.135761, -118.151803)"
050603,SADDLEBACK MEMORIAL MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,92653,ORANGE,9498374500,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,217,13.4,10.8,16.4,,07/01/2011,06/30/2014,"24451 HEALTH CENTER DRIVE
LAGUNA HILLS, CA 92653
(33.608819, -117.707577)"
050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 W MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,5107521000,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"275 W MACARTHUR BOULEVARD
OAKLAND, CA 94611
(37.823941, -122.257721)"
050636,POMERADO HOSPITAL,15615 POMERADO ROAD,POWAY,CA,92064,SAN DIEGO,8584856511,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"15615 POMERADO ROAD
POWAY, CA 92064
(32.997812, -117.05783)"
050145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940,MONTEREY,8316245311,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,Better than the National Rate,459,18.0,15.4,21.0,,07/01/2011,06/30/2014,"23625 W R HOLMAN HIGHWAY
MONTEREY, CA 93940
(36.577609, -121.914874)"
050191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,LOS ANGELES,5624919000,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,1002,15.4,14.4,16.5,,07/01/2013,06/30/2014,"1050 LINDEN AVE
LONG BEACH, CA 90813
(33.779901, -118.186685)"
050278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,CA,91346,LOS ANGELES,8183658051,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,221,5.3,3.8,7.3,,07/01/2011,06/30/2014,"15031 RINALDI ST
MISSION HILLS, CA 91346
(34.279013, -118.459485)"
050121,ADVENTIST MEDICAL CENTER,115 MALL DRIVE,HANFORD,CA,93230,KINGS,2094107200,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,166,12.8,10.1,16.3,,07/01/2011,06/30/2014,"115 MALL DRIVE
HANFORD, CA 93230
(36.323877, -119.669005)"
050135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,CA,90028,LOS ANGELES,3234622271,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"6245 DE LONGPRE AVE
HOLLYWOOD, CA 90028
(34.096192, -118.325371)"
050434,COLUSA REGIONAL MEDICAL CENTER,199 EAST WEBSTER ST,COLUSA,CA,95932,COLUSA,5304585821,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,73,16.8,13.5,20.7,,07/01/2011,06/30/2014,"199 EAST WEBSTER ST
COLUSA, CA 95932
(39.207358, -122.000274)"
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,2098253700,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1777 WEST YOSEMITE AVE
MANTECA, CA 95337
(37.797371, -121.245437)"
050129,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404,SAN BERNARDINO,9098814440,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,236,14.8,12.4,17.3,,07/01/2011,06/30/2014,"2101 N WATERMAN AVE
SAN BERNARDINO, CA 92404
(34.134062, -117.27876)"
051330,MODOC MEDICAL CENTER,228 W MCDOWELL AVE,ALTURAS,CA,96101,MODOC,5302335131,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"228 W MCDOWELL AVE
ALTURAS, CA 96101
(41.479946, -120.545508)"
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,7078223621,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,378,15.4,14.1,16.9,,07/01/2013,06/30/2014,"3800 JANES RD
ARCATA, CA 95521
(40.903309, -124.090847)"
050335,SONORA REGIONAL MEDICAL CENTER,1000 GREENLEY ROAD,SONORA,CA,95370,TUOLUMNE,2095323161,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,311,10.2,7.8,13.1,,07/01/2011,06/30/2014,"1000 GREENLEY ROAD
SONORA, CA 95370
(37.976728, -120.369442)"
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,6194704321,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,88,12.6,9.8,15.9,,07/01/2011,06/30/2014,"2400 EAST 4TH ST
NATIONAL CITY, CA 91950
(32.686336, -117.083243)"
050455,SAN JOAQUIN COMMUNITY HOSPITAL,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,6613953000,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,145,15.2,11.6,19.4,,07/01/2011,06/30/2014,"2615 CHESTER AVENUE
BAKERSFIELD, CA 93301
(35.383049, -119.018857)"
050234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,SAN DIEGO,6194356251,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,72,23.4,19.0,28.3,,07/01/2011,06/30/2014,"250 PROSPECT PLACE
CORONADO, CA 92118
(32.694257, -117.167947)"
050764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,SHASTA,5302445454,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,235,13.5,10.7,17.3,,07/01/2011,06/30/2014,"1100 BUTTE ST
REDDING, CA 96001
(40.585273, -122.38685)"
050013,ST HELENA HOSPITAL,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,7079633611,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,1560,4.7,3.8,5.7,,07/01/2011,06/30/2014,"10 WOODLAND ROAD
SAINT HELENA, CA 94574
(38.541668, -122.47548)"
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,4082366400,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"700 LAWRENCE EXPRESSWAY
SANTA CLARA, CA 95051
(37.335561, -121.995768)"
050174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,SONOMA,7075255300,Death rate for stroke patients,MORT_30_STK,Worse than the National Rate,360,17.8,14.9,21.0,,07/01/2011,06/30/2014,"1165 MONTGOMERY DR
SANTA ROSA, CA 95405
(38.442954, -122.701112)"
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,7074648880,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,791,15.3,13.9,16.5,,07/01/2013,06/30/2014,"800 E WASHINGTON BLVD
CRESCENT CITY, CA 95531
(41.772698, -124.194144)"
050757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,SAN DIEGO,6192293172,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,91,16.2,13.3,19.6,,07/01/2011,06/30/2014,"6655 ALVARADO ROAD
SAN DIEGO, CA 92120
(32.777136, -117.056602)"
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,152,18.1,14.8,21.7,,07/01/2011,06/30/2014,"11201 BENTON STREET
LOMA LINDA, CA 92357
(34.050282, -117.252416)"
050761,PROVIDENCE TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,8188810800,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,3950,15.7,15.0,16.6,,07/01/2013,06/30/2014,"18321 CLARK STREET
TARZANA, CA 91356
(34.169776, -118.531875)"
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,2098233111,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,209,24.6,21.0,28.8,,07/01/2011,06/30/2014,"1205 E NORTH STREET
MANTECA, CA 95336
(37.801087, -121.19691)"
051324,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,93514,INYO,7608735811,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,50,4.5,3.0,6.7,,07/01/2011,06/30/2014,"150 PIONEER LANE
BISHOP, CA 93514
(37.362108, -118.407362)"
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,6505732222,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"222 W 39TH AVE
SAN MATEO, CA 94403
(37.530116, -122.299406)"
050393,PIH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,5269045000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,355,23.3,20.1,26.8,,07/01/2011,06/30/2014,"11500 BROOKSHIRE AVENUE
DOWNEY, CA 90241
(33.935397, -118.131837)"
050334,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,CA,93901,MONTEREY,8317574333,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,306,13.6,11.1,16.6,,07/01/2011,06/30/2014,"450 EAST ROMIE LANE
SALINAS, CA 93901
(36.659979, -121.646327)"
050152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,212,17.6,14.8,21.0,,07/01/2011,06/30/2014,"900 HYDE ST
SAN FRANCISCO, CA 94109
(37.789561, -122.417112)"
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,2095781211,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,Worse than the National Rate,329,14.6,11.7,18.2,,07/01/2011,06/30/2014,"1441 FLORIDA AVENUE
MODESTO, CA 95350
(37.665531, -120.996248)"
050007,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,SAN MATEO,6506965270,Death rate for CABG,MORT_30_CABG,No different than the National Rate,30,3.4,1.6,7.6,,07/01/2011,06/30/2014,"1501 TROUSDALE DRIVE
BURLINGAME, CA 94010
(37.594398, -122.383356)"
050169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,12401 E WASHINGTON BLVD,WHITTIER,CA,90602,LOS ANGELES,5266980811,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,198,6.0,4.4,8.1,,07/01/2011,06/30/2014,"12401 E WASHINGTON BLVD
WHITTIER, CA 90602
(33.967433, -118.048143)"
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,8584559100,Death rate for CABG,MORT_30_CABG,No different than the National Rate,34,2.7,1.3,5.1,,07/01/2011,06/30/2014,"10666 NORTH TORREY PINES ROAD
LA JOLLA, CA 92037
(32.895992, -117.24161)"
050300,ST MARY MEDICAL CENTER,18300 HIGHWAY 18,APPLE VALLEY,CA,92307,SAN BERNARDINO,7602422311,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Better than the National Rate,291,5.5,4.1,7.5,,07/01/2011,06/30/2014,"18300 HIGHWAY 18
APPLE VALLEY, CA 92307
(34.540542, -117.265542)"
051335,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DR,BIG BEAR LAKE,CA,92315,SAN BERNARDINO,9098666501,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"41870 GARSTIN DR
BIG BEAR LAKE, CA 92315
(34.246576, -116.889879)"
050132,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,LOS ANGELES,6262895454,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,322,19.4,16.7,22.4,,07/01/2011,06/30/2014,"438 W LAS TUNAS DRIVE
SAN GABRIEL, CA 91776
(34.102461, -118.105572)"
050159,VENTURA COUNTY MEDICAL CENTER,3291 LOMA VISTA RD,VENTURA,CA,93003,VENTURA,8056526075,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,26,14.0,10.4,18.5,,07/01/2011,06/30/2014,"3291 LOMA VISTA RD
VENTURA, CA 93003
(34.276211, -119.252245)"
050745,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,92869,ORANGE,7146330011,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"2601 E CHAPMAN AVE
ORANGE, CA 92869
(33.787878, -117.827058)"
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,9093363651,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"29101 HOSPITAL ROAD
LAKE ARROWHEAD, CA 92352
(34.2659, -117.167092)"
050168,ST JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,FULLERTON,CA,92835,ORANGE,7149923000,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,3074,14.4,13.6,15.4,,07/01/2013,06/30/2014,"101 E VALENCIA MESA DRIVE
FULLERTON, CA 92835
(33.893503, -117.927952)"
050150,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,NEVADA,5302746000,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,1676,14.9,13.9,16.0,,07/01/2013,06/30/2014,"155 GLASSON WAY
GRASS VALLEY, CA 95945
(39.228961, -121.047276)"
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,5106554000,Rate of unplanned readmission for CABG,READM_30_CABG,No different than the National Rate,82,15.9,12.3,20.1,,07/01/2011,06/30/2014,"350 HAWTHORNE AVENUE
OAKLAND, CA 94609
(37.820875, -122.263816)"
050313,SUTTER TRACY COMMUNITY HOSPITAL,1420 N TRACY BLVD,TRACY,CA,95376,SAN JOAQUIN,2098351500,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,876,15.5,14.4,16.8,,07/01/2013,06/30/2014,"1420 N TRACY BLVD
TRACY, CA 95376
(37.744232, -121.43494)"
050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,YOLO,5307566440,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,49,14.4,10.5,19.3,,07/01/2011,06/30/2014,"2000 SUTTER PLACE
DAVIS, CA 95616
(38.562923, -121.772522)"
050180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598,CONTRA COSTA,9259393000,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,221,14.8,12.4,17.5,,07/01/2011,06/30/2014,"1601 YGNACIO VALLEY RD
WALNUT CREEK, CA 94598
(37.914297, -122.042071)"
050149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,91,21.8,18.3,25.9,,07/01/2011,06/30/2014,"1401 SOUTH GRAND AVENUE
LOS ANGELES, CA 90015
(34.037212, -118.265363)"
050686,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",10800 MAGNOLIA AVENUE,RIVERSIDE,CA,92505,RIVERSIDE,9513532000,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"10800 MAGNOLIA AVENUE
RIVERSIDE, CA 92505
(33.906505, -117.47071)"
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Rate of unplanned readmission for stroke patients,READM_30_STK,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"3801 MIRANDA AVENUE
PALO ALTO, CA 94304
(37.402799, -122.141679)"
050367,NORTHBAY MEDICAL CENTER,1200 B  GALE WILSON BLVD,FAIRFIELD,CA,94533,SOLANO,7076465000,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,154,4.8,3.3,6.8,,07/01/2011,06/30/2014,"1200 B GALE WILSON BLVD
FAIRFIELD, CA 94533
(38.261114, -122.049052)"
050641,EAST LOS ANGELES DOCTORS HOSPITAL,4060 WHITTIER BLVD,LOS ANGELES,CA,90023,LOS ANGELES,3232685514,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No different than the National Rate,44,9.9,7.0,13.7,,07/01/2011,06/30/2014,"4060 WHITTIER BLVD
LOS ANGELES, CA 90023
(34.02393, -118.184281)"
050751,MIRACLE MILE MEDICAL CENTER,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,3239301040,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"6000 SAN VICENTE BLVD
LOS ANGELES, CA 90036
(34.057374, -118.362014)"
050624,HENRY MAYO NEWHALL  HOSPITAL,23845  MCBEAN PKWY,VALENCIA,CA,91355,LOS ANGELES,6612538000,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,285,6.8,5.0,9.1,,07/01/2011,06/30/2014,"23845 MCBEAN PKWY
VALENCIA, CA 91355
(34.396342, -118.553143)"
050002,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,CA,94545,ALAMEDA,5107826200,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,247,23.4,20.1,27.1,,07/01/2011,06/30/2014,"27200 CALAROGA AVE
HAYWARD, CA 94545
(37.63291, -122.089742)"
050350,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,CA,90640,LOS ANGELES,3237261222,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,216,9.2,7.1,11.9,,07/01/2011,06/30/2014,"309 W BEVERLY BLVD
MONTEBELLO, CA 90640
(34.016024, -118.100487)"
050248,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,CA,93906,MONTEREY,8317554195,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1441 CONSTITUTION BOULEVARD
SALINAS, CA 93906
(36.695487, -121.631223)"
